Year,Completion Rate for upper secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%),Central Asia,Central and Southern Asia,Eastern and South-Eastern Asia,Europe and Northern America,Latin America and the Caribbean,Northern Africa and Western Asia,Oceania,Southern Asia,Sub-Saharan Africa,Gender_numerical
2019,8.1,16.99,0.0,68.735,21.22,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,8.7,16.28,0.0,68.735,21.22,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,8.6,11.02,0.0,68.735,20.74,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,9.0,10.68,0.0,68.735,20.74,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,13.6,30.08,0.0,68.735,15.18,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,16.8,29.25,0.0,68.735,15.18,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,14.2,47.34855833333333,0.0,68.735,13.82,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,17.4,47.34855833333333,0.0,68.735,13.82,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,14.16,34.27,0.0,68.735,12.88,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,18.1,33.49,0.0,68.735,12.88,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,15.7,37.36,0.0,68.735,13.24,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,18.8,36.75,0.0,68.735,13.24,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,16.6,39.0,0.0,68.735,12.69,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,19.3,38.32,0.0,68.735,12.69,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,17.4,36.18,0.0,68.735,15.91,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,19.6,35.6,0.0,68.735,15.91,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,20.6,34.8,0.0,69.5,16.88,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,25.98,34.14,0.0,81.31,16.88,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,18.9,35.99,0.0,68.735,14.18,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,20.4,35.25,0.0,68.735,14.18,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,19.7,47.34855833333333,0.0,70.65,14.45,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,20.9,47.34855833333333,0.0,81.84,14.45,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,6.7,47.34855833333333,0.0,68.735,10.62,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,11.8,47.34855833333333,0.0,68.735,10.62,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,6.8,47.34855833333333,0.0,68.735,8.08,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,11.6,47.34855833333333,0.0,68.735,8.08,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,6.9,47.34855833333333,0.0,68.735,9.39,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,11.5,47.34855833333333,0.0,68.735,9.39,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,7.0,47.34855833333333,0.0,68.735,8.39,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,11.5,47.34855833333333,0.0,68.735,8.39,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,7.1,47.34855833333333,0.0,68.735,7.32,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,11.6,47.34855833333333,0.0,68.735,7.32,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,7.3,6.55,0.0,68.735,8.9,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,11.6,6.24,0.0,68.735,8.9,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,7.5,47.34855833333333,0.0,24.53,9.14,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,11.6,47.34855833333333,0.0,50.36,9.14,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,4.97,47.34855833333333,0.0,68.735,9.8,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,6.37,47.34855833333333,0.0,68.735,9.8,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,7.8,47.34855833333333,0.0,24.95,9.78,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,11.7,47.34855833333333,0.0,50.09,9.78,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,3.3,1.38,0.0,68.735,9.21,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,9.5,1.49,0.0,68.735,9.21,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,3.5,47.34855833333333,0.0,68.735,12.46,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,9.7,47.34855833333333,0.0,68.735,12.46,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,5.49,47.34855833333333,0.0,68.735,14.978080536912753,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,14.64,47.34855833333333,0.0,68.735,14.978080536912753,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,5.49,0.81,0.0,8.64,14.978080536912753,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,14.64,0.77,0.0,34.28,14.978080536912753,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,3.8,0.92,0.0,9.55,14.978080536912753,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,9.7,1.0,0.0,28.45,14.978080536912753,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,3.9,0.72,0.0,68.735,16.36,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,9.4,0.77,0.0,68.735,16.36,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,3.9,1.05,0.0,68.735,14.978080536912753,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,9.1,1.12,0.0,68.735,14.978080536912753,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,2.71,1.08,0.0,68.735,14.21,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,6.94,1.12,0.0,68.735,14.21,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,4.1,47.34855833333333,0.0,68.735,11.67,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,8.8,47.34855833333333,0.0,68.735,11.67,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,32.63,47.34855833333333,0.0,33.34,18.49,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,26.34,47.34855833333333,0.0,52.71,18.49,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,24.2,24.09,0.0,68.735,16.07,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,16.5,22.89,0.0,68.735,16.07,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,25.3,21.63,0.0,68.735,18.89,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,16.7,20.16,0.0,68.735,18.89,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,26.6,47.34855833333333,0.0,68.735,13.35,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,17.0,47.34855833333333,0.0,68.735,13.35,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,27.7,16.82,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,17.3,16.03,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,28.9,20.77,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,17.6,20.08,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,35.13,7.23,0.0,68.735,13.25,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,44.13,6.73,0.0,68.735,13.25,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,10.8,16.76,0.0,68.735,30.54,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,11.3,17.83,0.0,68.735,30.54,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,11.6,23.44,0.0,68.735,27.02,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,11.4,24.78,0.0,68.735,27.02,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,12.3,23.94,0.0,68.735,25.92,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,11.5,25.3,0.0,68.735,25.92,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,13.0,28.65,0.0,68.735,27.1,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,11.5,30.21,0.0,68.735,27.1,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,13.72,42.92,0.0,68.735,23.01,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,12.27,45.06,0.0,68.735,23.01,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,14.4,39.27,0.0,31.15,23.32,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,11.8,41.51,0.0,53.27,23.32,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,15.0,37.55,0.0,68.735,22.99,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,12.1,39.32,0.0,68.735,22.99,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,16.93,34.04,0.0,68.735,20.92,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,13.53,35.91,0.0,68.735,20.92,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,16.2,32.3,0.0,68.735,22.45,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,12.5,34.19,0.0,68.735,22.45,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,13.88,47.34855833333333,0.0,78.73,12.58,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,13.75,47.34855833333333,0.0,84.32,12.58,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,11.9,47.34855833333333,0.0,68.735,8.74,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,9.4,47.34855833333333,0.0,68.735,8.74,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,12.2,47.34855833333333,0.0,68.735,11.23,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,9.6,47.34855833333333,0.0,68.735,11.23,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,12.5,47.34855833333333,0.0,68.735,11.61,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,9.7,47.34855833333333,0.0,68.735,11.61,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,12.9,47.34855833333333,0.0,68.735,10.3,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,9.8,47.34855833333333,0.0,68.735,10.3,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,24.01,47.34855833333333,0.0,68.735,15.28,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,19.83,47.34855833333333,0.0,68.735,15.28,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,23.6,47.34855833333333,5.87166237113402,68.735,13.8,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,29.7,47.34855833333333,5.87166237113402,68.735,13.8,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,27.85,25.37,1.15,23.81,10.59,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,32.81,23.7,1.01,46.83,10.59,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,25.4,28.5,2.75,68.735,11.75,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,29.1,26.83,2.62,68.735,11.75,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,26.2,30.75,2.51,29.95,11.03,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,29.2,29.32,2.21,59.03,11.03,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,27.2,30.94,2.71,68.735,10.45,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,29.5,29.2,2.41,68.735,10.45,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,28.0,31.29,2.91,68.735,15.44,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,29.5,29.14,2.65,68.735,15.44,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,24.77,34.36,2.93,68.735,11.36,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,28.24,32.39,2.71,68.735,11.36,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,30.3,36.15,3.78,68.735,14.1,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,29.5,33.55,3.53,68.735,14.1,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,29.97,36.25,3.54,68.735,13.77,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,27.44,34.06,3.39,68.735,13.77,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,23.7,51.1,11.92,68.735,37.52,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,27.7,49.86,11.78,68.735,37.52,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,25.8,52.92,13.61,68.735,21.22,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,28.7,51.57,13.3,68.735,21.22,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,34.35,53.97,14.98,68.735,20.99,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,37.51,52.61,14.53,68.735,20.99,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,29.8,56.17,14.57,68.735,23.81,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,30.5,54.69,14.15,68.735,23.81,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,31.5,56.61,16.62,68.735,22.09,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,31.4,55.31,16.1,68.735,22.09,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,33.1,56.68,18.06,68.735,20.1,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,32.1,55.35,17.53,68.735,20.1,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,35.26,57.0,19.84,68.735,18.6,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,36.24,55.91,19.38,68.735,18.6,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,36.2,58.74,20.74,68.735,14.27,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,33.5,57.76,20.31,68.735,14.27,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,37.4,59.38,21.93,70.86,13.63,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,34.2,58.02,21.05,81.27,13.63,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,9.83,17.9,0.0,68.735,9.46,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,23.04,18.82,0.0,68.735,9.46,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,11.7,19.71,0.0,68.735,14.13,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,24.3,20.97,0.0,68.735,14.13,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,12.7,21.13,0.0,14.79,11.99,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,25.6,22.24,0.0,38.61,11.99,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,13.9,14.11,0.0,68.735,11.6,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,26.9,14.77,0.0,68.735,11.6,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,14.3,21.59,0.0,68.735,15.77,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,28.11,22.96,0.0,68.735,15.77,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,16.0,47.34855833333333,0.0,68.735,13.38,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,28.4,47.34855833333333,0.0,68.735,13.38,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,11.85,17.31,0.0,21.19,14.87,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,23.42,17.86,0.0,50.86,14.87,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,17.6,16.67,0.0,68.735,12.41,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,29.1,17.09,0.0,68.735,12.41,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,18.5,17.37,0.0,68.735,14.29,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,29.9,17.86,0.0,68.735,14.29,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,32.6,59.62,0.0,68.735,14.978080536912753,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,35.3,58.12,0.0,68.735,14.978080536912753,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,33.9,47.34855833333333,0.0,68.735,14.978080536912753,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,36.6,47.34855833333333,0.0,68.735,14.978080536912753,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,39.06,71.1,0.0,71.89,14.978080536912753,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,46.02,72.99,0.0,83.05,14.978080536912753,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,36.2,74.66,0.0,68.735,14.978080536912753,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,38.6,75.6,0.0,68.735,14.978080536912753,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,36.9,74.74,0.0,68.735,14.978080536912753,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,39.1,76.76,0.0,68.735,14.978080536912753,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,37.7,47.34855833333333,0.0,68.735,14.978080536912753,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,39.4,47.34855833333333,0.0,68.735,14.978080536912753,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,38.5,47.34855833333333,0.0,68.735,14.978080536912753,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,39.7,47.34855833333333,0.0,68.735,14.978080536912753,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,56.14,64.44,0.0,68.735,14.978080536912753,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,54.84,65.84,0.0,68.735,14.978080536912753,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,50.98,47.34855833333333,0.0,68.735,17.92,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,49.21,47.34855833333333,0.0,68.735,17.92,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,21.0,43.88,0.0,68.735,17.43,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,16.5,42.3,0.0,68.735,17.43,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,21.7,40.73,0.0,68.735,19.31,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,16.6,39.29,0.0,68.735,19.31,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,12.97,35.79,0.0,85.46,18.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,8.81,34.63,0.0,65.06,18.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,22.9,39.78,0.0,68.735,15.99,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,17.0,38.92,0.0,68.735,15.99,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,23.5,39.75,0.0,68.735,15.95,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,17.3,38.12,0.0,68.735,15.95,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,24.1,47.34855833333333,0.0,68.735,15.07,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,17.6,47.34855833333333,0.0,68.735,15.07,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,36.97,35.41,0.0,68.735,14.36,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,26.79,34.51,0.0,68.735,14.36,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2019,25.1,33.45,0.0,68.735,13.83,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2019,18.4,32.64,0.0,68.735,13.83,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020,25.7,47.34855833333333,0.0,68.735,14.77,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020,18.8,47.34855833333333,0.0,68.735,14.77,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2012,9.7,47.34855833333333,0.0,68.735,5.18,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2012,13.3,47.34855833333333,0.0,68.735,5.18,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2013,9.17,47.34855833333333,0.0,68.735,5.65,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2013,17.31,47.34855833333333,0.0,68.735,5.65,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2014,10.6,160.29,0.0,68.735,6.76,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2014,13.6,159.88,0.0,68.735,6.76,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2015,11.1,154.66,0.0,68.735,11.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015,13.9,160.86,0.0,68.735,11.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2016,11.5,135.1,0.0,68.735,11.02,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2016,14.0,133.63,0.0,68.735,11.02,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2017,11.9,125.74,0.0,30.07,7.77,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2017,14.2,124.64,0.0,61.92,7.77,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2018,12.2,47.34855833333333,0.0,68.735,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2018,14.3,47.34855833333333,0.0,68.735,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
